lat_lon,county
46.0961.-100.6357,SIOUX

47.9917.-98.8962,BENSON

48.7278.-99.8429,ROLETTE

47.9667.-99.0671,BENSON

46.0986.-100.636,SIOUX

46.2997.-100.631,SIOUX

48.0119.-98.8643,BENSON

47.9703.-98.8942,BENSON

47.9472.-98.8892,BENSON

46.3897.-100.5937,SIOUX

47.9175.-98.8153,BENSON

47.9767.-102.5947,MCKENZIE

48.8383.-99.7493,ROLETTE

48.0203.-98.8667,BENSON

46.54.-103.3,SLOPE

46.0939.-100.6554,SIOUX

47.9861.-102.6014,MCKENZIE

47.8419.-98.829,EDDY

47.9822.-98.9994,BENSON

48.8567.-99.8519,ROLETTE

48.0164.-102.5067,MOUNTRAIL

47.9792.-98.8501,BENSON

47.9825.-98.8476,BENSON

48.8847.-99.6975,ROLETTE

47.9119.-98.8475,BENSON

47.9861.-98.8948,BENSON

47.9628.-98.8687,BENSON

47.9922.-98.8529,BENSON

47.9839.-98.929,BENSON

47.6189.-102.4881,DUNN

47.9831.-99.0168,BENSON

47.9497.-98.8886,BENSON

47.9836.-102.4783,MOUNTRAIL

47.9597.-102.7472,MCKENZIE

47.9869.-98.9167,BENSON

46.3914.-100.5982,SIOUX

47.9817.-98.9978,BENSON

45.9872.-100.8212,SIOUX

46.0964.-100.6385,SIOUX

48.8647.-99.6796,ROLETTE

47.9767.-98.9925,BENSON

47.9614.-99.0582,BENSON

48.598594.-99.12114404,TOWNER

46.0906.-100.6544,SIOUX

48.8483.-100.7117,BOTTINEAU

48.8303.-99.7304,ROLETTE

47.9256.-102.7408,MCKENZIE

47.9689.-99.0008,BENSON

47.9083.-98.8379,BENSON

47.9561.-99.0797,BENSON

47.135.-103.40166667,BILLINGS

47.9831.-99.0296,BENSON

47.9156.-102.7375,MCKENZIE

48.8303.-99.7596,ROLETTE

47.8.-99.0171,EDDY

48.8319.-99.74835,ROLETTE

47.9625.-99.0772,BENSON

48.8708.-99.8987,ROLETTE

47.9708.-98.9754,BENSON

48.8375.-100.0365,ROLETTE

47.3558.-101.3739,MERCER

48.8367.-99.7379,ROLETTE

47.9817.-98.8981,BENSON

47.9875.-98.8587,BENSON

47.9728.-99.0537,BENSON

48.8408.-99.786,ROLETTE

47.08111111.-103.06861111,BILLINGS

46.1028.-100.639,SIOUX

48.3221.-100.304,MCHENRY

47.9278.-99.1257,BENSON

46.09198.-100.65393,SIOUX

47.9958.-98.9129,BENSON

48.8667.-100.0254,ROLETTE

46.0858.-100.6314,SIOUX

46.3417.-100.6532,SIOUX

47.9783.-98.9847,BENSON

48.865.-99.8289,ROLETTE

46.0903.-100.6717,SIOUX

47.9958.-98.9962,RAMSEY

48.8667.-100.0286,ROLETTE

48.8586.-99.7433,ROLETTE

48.8436.-99.7185,ROLETTE

47.9858.-99.0,BENSON

48.8417.-99.7351,ROLETTE

47.7333.-102.6671,DUNN

48.8778.-100.0472,ROLETTE

46.0881.-100.6354,SIOUX

46.0714.-100.6585,SIOUX

48.8914.-99.8755,ROLETTE

47.8.-98.9004,EDDY

48.8255.-99.7822,ROLETTE

48.8492.-99.9106,ROLETTE

47.9244.-98.8054,BENSON

48.6771.-102.093,WARD

47.8958.-98.8958,BENSON

48.8722.-99.8171,ROLETTE

47.9814.-98.8678,BENSON

48.7464.-99.7926,ROLETTE

47.9569.-98.9518,BENSON

47.9292.-98.8087,BENSON

47.9853.-98.8675,BENSON

46.3667.-100.6337,SIOUX

48.8378.-99.7274,ROLETTE

46.68611111.-103.71527778,GOLDENVALLEY

47.9889.-98.8782,BENSON

47.9889.-98.9893,BENSON

47.9483.-98.8594,BENSON

47.9914.-102.4981,MOUNTRAIL

47.9831.-99.0921,BENSON

47.9197.-98.8457,BENSON

48.8356.-99.7296,ROLETTE

48.8319.-99.7844,ROLETTE

48.8778.-99.8751,ROLETTE

46.13939.-100.67939,SIOUX

47.6656.-101.8456,MCLEAN

48.8722.-99.8837,ROLETTE

46.095.-100.63831,SIOUX

48.8492.-100.0672,ROLETTE

46.2019.-100.6542,SIOUX

47.9178.-98.8151,BENSON

46.1056.-100.6618,SIOUX

46.50833333.-97.48333333,RANSOM

48.7958.-99.8657,ROLETTE

48.8419.-99.7339,ROLETTE

47.9792.-98.9879,BENSON

48.8361.-99.7343,ROLETTE

47.9833.-99.0097,BENSON

46.0.-97.16666667,RICHLAND

46.2733.-100.9301,SIOUX

48.8708.-100.0305,ROLETTE

47.9872.-98.8667,BENSON

46.1667.-100.6337,SIOUX

47.8503.-102.7338,MCKENZIE

47.9939.-99.9269,PIERCE

47.9819.-98.9919,BENSON

46.0914.-100.6592,SIOUX

47.9942.-98.8856,BENSON

48.8397.-99.85,ROLETTE

48.8367.-99.7385,ROLETTE

47.9836.-98.9075,BENSON

47.9806.-99.0435,BENSON

47.9233.-98.8144,BENSON

48.8569.-99.8282,ROLETTE

48.8672.-99.8032,ROLETTE

46.34583333.-97.37861111,RANSOM

48.8075.-99.8079,ROLETTE

46.0892.-100.6532,SIOUX

47.98.-98.8689,BENSON

47.925.-98.8629,BENSON

46.2756.-101.0535,SIOUX

47.2275.-103.50027778,BILLINGS

47.9792.-99.0129,BENSON

46.68638889.-103.69833333,GOLDENVALLEY

48.8525.-99.7971,ROLETTE

47.9917.-98.9962,BENSON

47.99.-98.9106,BENSON

47.9881.-98.9126,BENSON

47.8792.-99.0473,BENSON

48.8578.-99.6772,ROLETTE

47.9694.-98.8893,BENSON

47.9814.-99.0022,BENSON

46.0903.-100.6633,SIOUX

47.9875.-98.8726,BENSON

48.8669.-100.0286,ROLETTE

46.3872.-100.8279,SIOUX

47.9958.-99.0087,BENSON

48.0069.-98.8503,BENSON

46.3897.-100.6001,SIOUX

47.9833.-99.0671,BENSON

46.1183.-100.6918,SIOUX

47.9797.-98.9822,BENSON

46.0875.-100.6271,SIOUX

48.8536.-100.0542,ROLETTE

47.9489.-102.3425,MOUNTRAIL

48.8564.-99.8539,ROLETTE

48.8633.-99.6889,ROLETTE

46.02961.-100.91892,SIOUX

47.975.-99.0046,BENSON

48.8678.-100.0292,ROLETTE

47.7278.-102.6697,MCKENZIE

47.965.-102.7832,MCKENZIE

48.8303.-99.7818,ROLETTE

46.08969.-100.66122,SIOUX

48.8683.-100.0303,ROLETTE

47.3038887.-97.5964327,STEELE

47.9814.-98.9987,BENSON

48.8611.-100.0276,ROLETTE

47.9764.-99.0189,BENSON

48.8361.-99.7403,ROLETTE

48.38051.-98.305,CAVALIER

47.9167.-98.8171,BENSON

47.9889.-98.9726,BENSON

48.8156.-99.8921,ROLETTE

47.98.-98.9978,BENSON

47.9714.-99.0498,BENSON

46.445.-97.38333333,RANSOM

47.8572.-98.8553,BENSON

46.3667.-100.6004,SIOUX

46.57333333.-103.58027778,SLOPE

47.987717.-98.868572,BENSON

46.05231.-100.67669,SIOUX

47.9875.-99.0212,BENSON

45.9903.-100.8018,SIOUX

48.8347.-99.8355,ROLETTE

48.8503.-100.0176,ROLETTE

47.60742.-103.3436,MCKENZIE

46.2189.-101.1092,SIOUX

47.9714.-98.7921,BENSON

47.9125.-98.8087,BENSON

48.0.-102.0004,MOUNTRAIL

46.0672.-100.6732,SIOUX

47.9192.-98.8169,BENSON

47.9694.-98.8518,BENSON

47.9047.-98.7833,BENSON

48.8797.-99.9868,ROLETTE

48.803.-99.8655,ROLETTE

47.9906.-98.91,BENSON

47.9244.-98.8148,BENSON

47.8528.-98.9318,BENSON

48.8319.-99.7643,ROLETTE

46.10333.-100.65722,SIOUX

48.8722.-99.7213,ROLETTE

47.9917.-98.8796,BENSON

48.8333.-99.8101,ROLETTE

48.8347.-99.7346,ROLETTE

47.9917.-98.8865,BENSON

48.8431.-99.7046,ROLETTE

46.1367.-100.9489,SIOUX

46.1044.-100.6237,SIOUX

48.8917.-99.7013,ROLETTE

47.9958.-98.9212,BENSON

48.8394.-99.7268,ROLETTE

47.9128.-98.8475,BENSON

46.0892.-100.6543,SIOUX

47.9997.-98.8842,BENSON

47.98.-99.0033,BENSON

46.0828.-100.629,SIOUX

48.0208.-98.8921,RAMSEY

48.8458.-99.7254,ROLETTE

47.9667.-102.5838,MCKENZIE

48.8408.-99.865,ROLETTE

47.9933.-99.0131,BENSON

48.7961.-99.8715,ROLETTE

47.9775.-99.0072,BENSON

46.3908.-100.5819,SIOUX

48.8375.-99.7421,ROLETTE

47.21518.-103.24824,BILLINGS

48.8475.-100.0029,ROLETTE

48.0333.-98.9004,RAMSEY

46.1367.-100.7324,SIOUX

47.995.-98.8683,BENSON

46.0989.-100.6587,SIOUX

48.8292.-99.7468,ROLETTE

48.0106.-98.8506,BENSON

47.5947.-102.0344,MCLEAN

47.9817.-98.8722,BENSON

48.8342.-99.7754,ROLETTE

48.8403.-100.0628,ROLETTE

48.8208.-99.7379,ROLETTE

47.97.-98.8956,BENSON

46.4031.-100.619,SIOUX

47.9944.-98.8754,BENSON

46.1008.-100.8106,SIOUX

46.0667.-100.6337,SIOUX

47.8489.-102.4278,MOUNTRAIL

47.985.-98.9981,BENSON

46.0969.-100.6371,SIOUX

48.8369.-99.8663,ROLETTE

47.9314.-98.7969,BENSON

46.2259.-101.5831,GRANT

47.9206.-98.8159,BENSON

47.975.-98.8921,BENSON

47.9744.-98.8669,BENSON

48.6003.-98.7333,CAVALIER

47.9753.-102.5711,MCKENZIE

47.13944444.-99.13944444,GRIGGS

46.095.-100.6392,SIOUX

47.9803.-102.6061,MCKENZIE

47.96.-99.0611,BENSON

47.9889.-99.0393,BENSON

48.8503.-99.9061,ROLETTE

46.087428.-100.629578,SIOUX

48.8931.-99.7226,ROLETTE

47.9836.-98.8673,BENSON

47.9861.-99.1036,BENSON

48.8569.-99.8493,ROLETTE

48.8055.-99.8164,ROLETTE

47.975.-99.0379,BENSON

46.1728.-100.6606,SIOUX

47.9703.-99.0189,BENSON

47.9297.-98.7939,BENSON

47.9194.-98.8239,BENSON

47.9172.-98.8114,BENSON

47.9708.-99.0754,BENSON

48.8492.-99.9435,ROLETTE

47.9489.-99.0822,BENSON

48.8922.-99.896,ROLETTE

48.8383.-99.8649,ROLETTE

47.6281.-102.3892,DUNN

47.9881.-98.9126,BENSON

48.7958.-99.8667,ROLETTE

47.9892.-99.0403,BENSON

48.8297.-99.7447,ROLETTE

47.9936.-98.5942,RAMSEY

48.645167.-101.658222,RENVILLE

48.843.-100.0442,ROLETTE

47.9192.-99.0072,BENSON

46.0967.-100.6381,SIOUX

47.9511.-99.0678,BENSON

47.9958.-98.8379,BENSON

47.9786.-99.1686,BENSON

47.9489.-99.084,BENSON

47.9861.-98.9994,BENSON

48.8575.-100.0305,ROLETTE

47.7994.-102.2333,MCLEAN

48.7069.-99.8301,ROLETTE

46.1667.-100.8337,SIOUX

46.39.-100.59667,SIOUX

48.8469.-100.0421,ROLETTE

47.9886.-98.9269,BENSON

48.0083.-98.9629,RAMSEY

47.9636.-98.8347,BENSON

46.3939.-100.5957,SIOUX

48.8744.-99.8926,ROLETTE

48.8694.-99.775,ROLETTE

46.3817.-100.5962,SIOUX

47.9297.-98.7965,BENSON

47.9944.-98.8726,BENSON

47.9181.-98.8198,BENSON

46.0986.-100.6357,SIOUX

47.99.-99.061,BENSON

48.8525.-100.0244,ROLETTE

48.8292.-99.7493,ROLETTE

48.8083.-99.8976,ROLETTE

47.9889.-98.9921,BENSON

48.8889.-99.7879,ROLETTE

47.975.-98.9879,BENSON

47.7886.-102.6325,DUNN

47.9719.-99.0207,BENSON

48.8394.-99.7286,ROLETTE

47.9875.-98.8587,BENSON

48.8914.-99.8339,ROLETTE

47.9889.-98.8754,BENSON

47.9172.-98.8167,BENSON

47.9703.-99.0557,BENSON

46.0931.-100.6535,SIOUX

45.9669.-101.5417,SIOUX

47.9881.-99.0006,BENSON

47.6.-102.7499,DUNN

47.9808.-99.03,BENSON

47.97.-98.8951,BENSON

47.9844.-98.8525,BENSON

47.9917.-99.0129,BENSON

46.3667.-100.6004,SIOUX

46.1678.-100.6721,SIOUX

47.9817.-98.9311,BENSON

46.3667.-100.6337,SIOUX

47.9983.-99.0169,BENSON

47.7283.-102.6149,DUNN

48.8133.-99.8353,ROLETTE

47.9631.-99.071,BENSON

47.9903.-99.0033,BENSON

47.9233.-98.8158,BENSON

47.9875.-99.0546,BENSON

47.9192.-98.8175,BENSON

46.3917.-100.5973,SIOUX

48.8464.-99.6957,ROLETTE

46.0989.-100.6565,SIOUX

47.9125.-98.8453,BENSON

48.8553.-99.8504,ROLETTE

47.8194.-102.4675,MOUNTRAIL

48.85.-100.0007,ROLETTE

47.9792.-98.8421,BENSON

46.0992.-100.6571,SIOUX

48.8422.-99.679,ROLETTE

46.3869.-100.5992,SIOUX

48.0136.-99.0978,BENSON

47.9747.-98.8918,BENSON

47.9917.-99.0212,BENSON

46.0889.-100.6272,SIOUX

47.9533.-98.8718,BENSON

48.9033.-99.7346,ROLETTE

47.9667.-99.0004,BENSON

48.8553.-99.6778,ROLETTE

47.9789.-98.8684,BENSON

48.8083.-99.7435,ROLETTE

46.0861.-100.6325,SIOUX

48.8336.-99.7763,ROLETTE

48.7331.-99.8768,ROLETTE

47.9503.-102.5214,MOUNTRAIL

46.0375.-100.9215,SIOUX

48.835.-99.8763,ROLETTE

47.9208.-98.8046,BENSON

47.9903.-98.9157,BENSON

46.0939.-100.6547,SIOUX

47.9917.-99.0462,BENSON

47.9892.-99.0053,BENSON

48.8644.-99.7433,ROLETTE

47.9875.-98.8587,BENSON

48.838.-99.6575,ROLETTE

48.8908.-99.9082,ROLETTE

48.8181.-99.9018,ROLETTE

47.9792.-98.9712,BENSON

47.9808.-99.0,BENSON

48.8375.-99.66,ROLETTE

48.8503.-100.086,ROLETTE

46.0942.-100.664,SIOUX

48.0189.-98.84,BENSON

47.9875.-98.8962,BENSON

46.1172.-100.6818,SIOUX

48.8639.-99.7088,ROLETTE

46.8942.-103.3928,BILLINGS

46.095.-100.6312,SIOUX

48.8519.-99.809,ROLETTE

46.37389.-100.58611,SIOUX

48.8508.-100.0512,ROLETTE

47.8356.-98.9561,EDDY

47.9875.-99.0087,BENSON

48.7064.-99.564,ROLETTE

47.9806.-98.8559,BENSON

46.0972.-100.6398,SIOUX

47.9917.-99.0087,BENSON

47.9697.-98.9512,BENSON

47.6667.-101.8504,MCLEAN

46.3922.-100.5939,SIOUX

46.0947.-100.6446,SIOUX

47.9875.-98.9142,BENSON

46.08831.-100.62861,SIOUX

48.8778.-100.0453,ROLETTE

47.9997.-98.8712,BENSON

48.835.-99.8964,ROLETTE

46.3861.-100.6304,SIOUX

47.23416667.-103.52861111,BILLINGS

47.9455.-102.2825,MOUNTRAIL

48.8075.-99.8004,ROLETTE

48.8467.-99.7678,ROLETTE

46.25.-100.9504,SIOUX

48.9267.-99.7685,ROLETTE

48.0219.-98.8242,BENSON

47.9831.-98.9962,BENSON

47.01222222.-103.44722222,BILLINGS

47.9903.-99.0025,BENSON

46.0961.-100.6343,SIOUX

47.9889.-99.006,BENSON

46.9708.-99.9226,KIDDER

47.9808.-98.8453,BENSON

48.1816.-98.8999,RAMSEY

48.8761.-99.719,ROLETTE

47.8.-98.8837,EDDY

47.9917.-98.8546,BENSON

47.9753.-98.7921,BENSON

48.0003.-99.0392,BENSON

48.8367.-99.8533,ROLETTE

47.9828.-98.8697,BENSON

47.9053.-98.6776,BENSON

48.7917.-99.8385,ROLETTE

47.9789.-99.0178,BENSON

48.835.-99.8169,ROLETTE

47.9831.-98.8712,BENSON

48.8564.-99.8682,ROLETTE

48.0042.-98.8421,BENSON

47.9681.-98.9046,BENSON

48.03001.-100.87439,MCHENRY

47.8.-102.7005,MCKENZIE

48.8767.-100.05,ROLETTE

47.6072.-103.4292,MCKENZIE

48.8208.-100.0587,ROLETTE

47.975.-98.8337,BENSON

47.9811.-99.0119,BENSON

47.9889.-98.8726,BENSON

47.9083.-98.8393,BENSON

48.8811.-99.8879,ROLETTE

47.9531.-98.8475,BENSON

48.8344.-99.7393,ROLETTE

48.8744.-100.0383,ROLETTE

47.9839.-99.0,BENSON

47.99.-98.9092,BENSON

46.0906.-100.6621,SIOUX

47.9797.-99.0031,BENSON

47.7297.-102.115,MCLEAN

47.9844.-98.8667,BENSON

48.8156.-99.7343,ROLETTE

48.8922.-99.8117,ROLETTE

46.35.-100.6504,SIOUX

47.895.-98.8022,BENSON

48.8189.-99.8003,ROLETTE

47.9708.-98.8712,BENSON

47.9808.-98.8467,BENSON

46.3828.-100.8079,SIOUX

48.8556.-99.7268,ROLETTE

48.8139.-99.6907,ROLETTE

47.9042.-98.8715,BENSON

48.8503.-99.8571,ROLETTE

46.0978.-100.6537,SIOUX

46.0833.-100.6671,SIOUX

46.0436.-100.7097,SIOUX

48.8339.-99.7158,ROLETTE

48.8086.-99.7935,ROLETTE

47.9708.-98.9879,BENSON

46.1006.-100.6637,SIOUX

47.9131.-98.8472,BENSON

48.8011.-99.8635,ROLETTE

48.8358.-99.7421,ROLETTE

47.9703.-98.8469,BENSON

47.8867.-99.3069,BENSON

46.3086.-100.9462,SIOUX

48.9189.-99.7878,ROLETTE

47.9272.-98.8456,BENSON

47.625.-101.8754,MCLEAN

47.7167.-102.6838,MCKENZIE

48.8511.-99.7247,ROLETTE

48.8342.-99.744,ROLETTE

48.8669.-99.9858,ROLETTE

47.9686.-98.8669,BENSON

48.8683.-100.0082,ROLETTE

48.855.-99.7399,ROLETTE

48.848.-99.8347,ROLETTE

47.6458.-101.8346,MCLEAN

48.8625.-99.6861,ROLETTE

47.9425.-102.1369,MOUNTRAIL

48.8339.-99.7772,ROLETTE

47.9292.-98.8168,BENSON

47.9786.-99.0298,BENSON

46.2.-101.0004,SIOUX

47.9683.-99.0744,BENSON

46.3153.-100.5826,SIOUX

47.9625.-99.0668,BENSON

48.8492.-99.7389,ROLETTE

48.8486.-99.8385,ROLETTE

47.8294.-98.7384,EDDY

48.8333.-100.0365,ROLETTE

46.0294.-100.6161,SIOUX

48.8375.-99.7415,ROLETTE

47.8197.-102.7097,MCKENZIE

48.8458.-99.9837,ROLETTE

47.75083333.-104.00138889,MCKENZIE

47.9958.-98.9168,BENSON

47.925.-99.0962,BENSON

46.38056.-100.58806,SIOUX

47.9853.-98.8761,BENSON

47.9889.-98.9115,BENSON

47.9694.-98.906,BENSON

47.9739.-98.8333,BENSON

46.0886.-100.6618,SIOUX

48.8086.-100.0383,ROLETTE

47.9708.-98.8668,BENSON

47.9831.-98.9144,BENSON

48.8383.-99.7576,ROLETTE

47.9958.-98.9921,BENSON

47.98.-98.9276,BENSON

48.8375.-99.731,ROLETTE

48.8753.-99.724,ROLETTE

48.8611.-99.8551,ROLETTE

46.5653.-103.5708,GOLDENVALLEY

48.8964.-99.8349,ROLETTE

46.90277778.-103.54583333,BILLINGS

46.0956.-100.6648,SIOUX

48.8344.-99.7067,ROLETTE

48.8497.-99.9629,ROLETTE

47.9833.-99.1004,BENSON

46.3333.-100.6671,SIOUX

48.88663.-99.988,ROLETTE

47.5889.-101.9931,MCLEAN

47.9803.-98.8742,BENSON

47.9.-98.8842,BENSON

46.1047.-100.6397,SIOUX

48.8736.-99.556,ROLETTE

48.8497.-100.0332,ROLETTE

47.9706.-98.8911,BENSON

47.95.-99.0512,BENSON

48.8914.-99.7672,ROLETTE

47.9714.-98.9957,BENSON

47.9889.-98.8754,BENSON

47.9978.-98.8892,BENSON

47.9875.-98.8754,BENSON

46.3897.-100.6001,SIOUX

47.9694.-99.1087,BENSON

48.8786.-100.0253,ROLETTE

48.8347.-99.9072,ROLETTE

48.8392.-99.7072,ROLETTE

47.9803.-98.9947,BENSON

47.5231.-102.2402,DUNN

48.8492.-99.9989,ROLETTE

47.9806.-99.0325,BENSON

47.9828.-98.9058,BENSON

48.8417.-100.0393,ROLETTE

48.8361.-99.7413,ROLETTE

45.9439.-100.8107,SIOUX

48.8181.-99.8004,ROLETTE

47.9881.-98.9228,BENSON

47.9639.-99.0698,BENSON

46.085897.-100.627989,SIOUX

48.8736.-99.8254,ROLETTE

46.3333.-100.5837,SIOUX

47.9858.-98.8696,BENSON

48.8325.-99.7507,ROLETTE

46.3831.-100.5976,SIOUX

48.8358.-99.7303,ROLETTE

48.9415151.-100.98155765,BOTTINEAU

48.8208.-100.0421,ROLETTE

48.8686.-99.9457,ROLETTE

47.9744.-99.0089,BENSON

47.9889.-98.8672,BENSON

47.9822.-99.0386,BENSON

46.3928.-100.5996,SIOUX

47.9417.-98.7573,BENSON

47.9686.-98.9856,BENSON

47.9967.-98.8898,BENSON

47.6767.-102.7283,MCKENZIE

48.8839.-99.8644,ROLETTE

48.9111.-99.9171,ROLETTE

47.988.-102.2633,MOUNTRAIL

47.9219.-98.9569,BENSON

48.8442.-99.8528,ROLETTE

47.9722.-98.8726,BENSON

47.9139.-98.7657,BENSON

47.9733.-99.0017,BENSON

47.5852778.-104.000833,MCKENZIE

47.9844.-98.9283,BENSON

47.9797.-98.8681,BENSON

48.8778.-100.035,ROLETTE

47.9206.-98.8187,BENSON

48.8506.-100.0326,ROLETTE

48.8003.-99.8654,ROLETTE

47.9683.-99.0019,BENSON

48.8203.-99.7594,ROLETTE

47.9803.-99.0125,BENSON

47.9686.-98.9717,BENSON

48.0458.-99.1712,BENSON

47.9861.-98.9972,BENSON

46.3917.-100.5998,SIOUX

46.1028.-100.6296,SIOUX

47.9592.-102.1394,MOUNTRAIL

48.025.-98.8879,RAMSEY

48.8422.-100.0487,ROLETTE

47.9875.-98.8629,BENSON

47.9572.-99.0808,BENSON

47.9197.-98.8181,BENSON

47.8889.-98.7893,BENSON

47.9864.-98.9058,BENSON

47.9917.-98.9546,BENSON

46.0917.-100.6601,SIOUX

47.9083.-98.7921,BENSON

48.8861.-99.3982,TOWNER

48.8736.-100.0254,ROLETTE

46.0656.-100.669,SIOUX

47.9822.-98.8639,BENSON

47.798.-102.6822,MCKENZIE

48.8133.-99.8013,ROLETTE

48.8103.-100.0422,ROLETTE

47.8611.-98.8587,BENSON

48.8508.-100.0365,ROLETTE

48.0208.-99.0175,BENSON

46.64166667.-103.46666667,BILLINGS

47.8908.-102.1358,MOUNTRAIL

47.9839.-98.7853,BENSON

46.0728.-100.6468,SIOUX

47.9775.-98.9994,BENSON

47.8.-98.9004,EDDY

47.9831.-99.0361,BENSON

47.9917.-98.8796,BENSON

46.1.-100.6671,SIOUX

48.8467.-99.9228,ROLETTE

47.9889.-98.8726,BENSON

47.6667.-101.8504,MCLEAN

48.8306.-99.7629,ROLETTE

47.9958.-98.8668,BENSON

47.9875.-98.8629,BENSON

47.43888889.-103.87666667,MCKENZIE

48.853.-99.788,ROLETTE

46.0581.-100.6481,SIOUX

46.0881.-100.6315,SIOUX

48.8389.-100.0617,ROLETTE

48.8617.-99.6878,ROLETTE

48.8592.-99.8514,ROLETTE

46.0972.-100.6379,SIOUX

47.9853.-98.9178,BENSON

47.9875.-99.0087,BENSON

46.3814.-100.5889,SIOUX

46.3914.-100.5854,SIOUX

46.3833.-100.6004,SIOUX

48.8458.-99.6942,ROLETTE

48.825.-99.7101,ROLETTE

47.9228.-98.8531,BENSON

47.9861.-98.9032,BENSON

48.8306.-99.7596,ROLETTE

47.9778.-99.0796,BENSON

48.8814.-100.013,ROLETTE

47.9247.-98.8179,BENSON

47.9569.-99.0818,BENSON

47.9217.-98.9564,BENSON

47.9775.-98.9961,BENSON

48.8944.-99.7664,ROLETTE

47.18083333.-103.60388889,BILLINGS

47.935.-98.8212,BENSON

46.0917.-100.6526,SIOUX

47.7333.-102.6838,MCKENZIE

46.2472.-100.7603,SIOUX

47.9917.-98.8782,BENSON

47.9833.-98.9369,BENSON

48.4072.-101.6786,WARD

47.60951.-103.37345,MCKENZIE

48.855.-99.8463,ROLETTE

48.8667.-100.0267,ROLETTE

47.5458.-102.2616,DUNN

47.75.-102.6255,DUNN

46.0978.-100.6418,SIOUX

47.9756.-98.9882,BENSON

48.843.-100.0442,ROLETTE

46.35.-100.6504,SIOUX

48.0733.-98.8275,RAMSEY

48.8325.-99.6972,ROLETTE

47.9886.-98.9996,BENSON

48.8508.-99.8375,ROLETTE

46.0889.-100.6535,SIOUX

46.0442.-100.6689,SIOUX

48.8264.-100.0303,ROLETTE

48.8528.-100.0449,ROLETTE

47.9794.-99.0286,BENSON

47.9786.-99.0281,BENSON

47.065.-103.41638889,BILLINGS

46.3894.-100.7999,SIOUX

46.0869.-100.6423,SIOUX

46.1339.-100.6496,SIOUX

47.6056.-101.8436,MCLEAN

47.98.-99.0144,BENSON

47.9917.-99.0296,BENSON

46.0944.-100.6576,SIOUX

48.8036.-99.8782,ROLETTE

47.9583.-99.0129,BENSON

47.9044.-98.7923,BENSON

48.8561.-99.7625,ROLETTE

47.9881.-98.87,BENSON

46.08889.-100.66944,SIOUX

47.9903.-99.0087,BENSON

47.9775.-98.9982,BENSON

46.1569.-100.6851,SIOUX

47.9875.-98.9754,BENSON

47.975.-98.7351,BENSON

47.8739.-102.056,MOUNTRAIL

48.0292.-99.0379,BENSON

47.9958.-98.8754,BENSON

47.9875.-99.0087,BENSON

47.8.-98.8837,EDDY

47.9778.-99.0067,BENSON

48.0194.-98.9198,RAMSEY

48.8336.-99.7875,ROLETTE

47.9906.-98.8808,BENSON

47.9083.-98.8475,BENSON

48.8519.-100.008,ROLETTE

47.9917.-99.0046,BENSON

46.394.-100.59219,SIOUX

47.9839.-98.9053,BENSON

46.0911.-100.6572,SIOUX

48.8486.-100.0837,ROLETTE

47.9503.-98.8459,BENSON

48.8511.-99.7253,ROLETTE

46.2194.-100.5851,SIOUX

48.8678.-100.0283,ROLETTE

47.9222.-98.9486,BENSON

47.9422.-98.9317,BENSON

47.9867.-99.1253,BENSON

47.9833.-102.5838,MCKENZIE

47.9694.-98.8461,BENSON

47.9181.-98.8025,BENSON

47.975.-99.0865,BENSON

48.6719.-101.5917,RENVILLE

46.3667.-100.6171,SIOUX

46.0911.-100.6622,SIOUX

48.8747.-99.9414,ROLETTE

47.9875.-98.9935,BENSON

48.8783.-100.0383,ROLETTE

48.8536.-99.7532,ROLETTE

48.8456.-99.8529,ROLETTE

48.8375.-99.7379,ROLETTE

47.99.-98.9111,BENSON

46.1425.-100.6448,SIOUX

47.9875.-98.956,BENSON

48.847.-99.0449,TOWNER

